name,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
London,2024-01-01 00:00:00,7.6,5.8,10.7,,,,23.9,46.3,999.5,70
London,2024-01-02 00:00:00,10.9,9.4,12.2,,,,29.7,63,986.1,3
London,2024-01-03 00:00:00,8.5,6.3,9.9,,,,22,40.8,991,61
London,2024-01-04 00:00:00,6.5,5,7.7,,,,14.6,35.2,999.5,52
London,2024-01-05 00:00:00,5.2,4.1,5.9,,,,19.8,46.3,1001.3,5
London,2024-01-06 00:00:00,3.6,2.6,4.8,,,,11,27.8,1016.3,62
London,2024-01-07 00:00:00,1.6,0.1,3.2,,,,14.8,35.2,1027.4,133
London,2024-01-08 00:00:00,0.5,-0.3,1.6,,,,15.1,35.2,1032.3,57
London,2024-01-09 00:00:00,0.2,-1,1.9,,,,18.5,40.8,1031.3,168
London,2024-01-10 00:00:00,0.4,-1.5,3.4,,,,15.5,35.2,1030,265
London,2024-01-11 00:00:00,1.6,-1.6,4.5,,,,12.1,29.6,1036.2,208
London,2024-01-12 00:00:00,4.1,2.8,5.5,,,,9.3,24.1,1035.8,3
London,2024-01-13 00:00:00,2,0.6,3.5,,,,6.4,20.4,1025.9,115
London,2024-01-14 00:00:00,2.1,0.7,3.9,,,,9.4,25.9,1013.6,37
London,2024-01-15 00:00:00,-1.2,-3.7,1.2,,,,11.1,31.5,1011.2,352
London,2024-01-16 00:00:00,-1.4,-3.6,1.8,,,,7.7,22.2,1008.2,266
London,2024-01-17 00:00:00,-0.9,-2.7,1.1,,,,9.1,25.9,993.4,0
London,2024-01-18 00:00:00,-3,-5.9,0.4,,,,10.7,27.8,1006.8,320
London,2024-01-19 00:00:00,-1.2,-4.3,3,,,,8.5,24.1,1021.8,347
London,2024-01-20 00:00:00,1.6,-0.5,4,,,,19.6,40.8,1023.1,46
London,2024-01-21 00:00:00,8.6,3,11.9,,,,37.5,77.8,1010,20
London,2024-01-22 00:00:00,8.9,6.3,11.8,,,,34.6,79.6,1008.2,223
London,2024-01-23 00:00:00,8.6,4.6,13,,,,27.7,55.5,1018.7,0
London,2024-01-24 00:00:00,9.5,6.4,12.1,,,,25.2,59.3,1023.1,101
London,2024-01-25 00:00:00,9,5.6,11.1,,,,16.4,40.8,1025,0
London,2024-01-26 00:00:00,7.7,2.6,12,,,,21.1,48.2,1027.1,352
London,2024-01-27 00:00:00,3.4,0.7,7.3,,,,10.8,27.8,1032.8,68
London,2024-01-28 00:00:00,5.9,2.1,9.8,,,,15,31.5,1022.9,117
London,2024-01-29 00:00:00,10.2,7.9,12.4,,,,16.1,37,1022,41
London,2024-01-30 00:00:00,7.7,4,11.3,,,,16.4,40.8,1027.6,11
London,2024-01-31 00:00:00,6.3,2.1,10.1,,,,16.7,42.6,1029.9,30
London,2024-02-01 00:00:00,5.5,2.7,9.4,,,,9.9,29.6,1032.7,207
London,2024-02-02 00:00:00,8.8,3.6,12.1,,,,20.2,44.5,1030,41
London,2024-02-03 00:00:00,11,9.7,12.6,,,,20.1,38.9,1027.6,6
London,2024-02-04 00:00:00,11.1,9.2,12.6,,,,25.3,50,1024.9,4
London,2024-02-05 00:00:00,9.6,8,11.1,,,,26.6,51.8,1020.1,21
London,2024-02-06 00:00:00,11.1,9.3,12.1,,,,31.8,57.4,1009.4,9
London,2024-02-07 00:00:00,6.4,3.9,8.7,,,,8.9,31.5,1004.9,56
London,2024-02-08 00:00:00,7.2,3.5,10.8,,,,16,37,991.6,4
London,2024-02-09 00:00:00,10.7,9.7,11.9,,,,23.9,50,978.1,61
London,2024-02-10 00:00:00,8.7,6.7,10.1,,,,8.3,22.2,983.1,19
London,2024-02-11 00:00:00,6.6,4.4,9.7,,,,9.6,29.6,990.7,173
London,2024-02-12 00:00:00,4.7,1.9,8.6,,,,11.4,31.5,1005.6,365
London,2024-02-13 00:00:00,7.6,4.4,10.8,,,,18.7,37,1011.9,9
London,2024-02-14 00:00:00,11.9,10.6,13.3,,,,21.9,38.9,1012.5,6
London,2024-02-15 00:00:00,13.1,11.2,15.6,,,,15.4,29.6,1009,77
London,2024-02-16 00:00:00,10.8,7.5,13,,,,14.3,37,1014.9,138
London,2024-02-17 00:00:00,9.6,6.1,12.3,,,,15.1,40.8,1028.4,9
London,2024-02-18 00:00:00,11.7,8.8,14.2,,,,18.4,38.9,1025.4,136
London,2024-02-19 00:00:00,8.9,6.6,12.7,,,,14.2,38.9,1029.4,158
London,2024-02-20 00:00:00,8.6,5.4,12,,,,17.2,44.5,1026,29
London,2024-02-21 00:00:00,9.8,8.9,11.1,,,,25.1,55.5,1007.5,3
London,2024-02-22 00:00:00,8.3,4.2,11.1,,,,23.2,46.3,985.1,18
London,2024-02-23 00:00:00,4.8,2.7,7.6,,,,16,35.2,986.6,123
London,2024-02-24 00:00:00,3.3,0,7.5,,,,6.8,20.4,995,206
London,2024-02-25 00:00:00,4.1,-0.3,7.8,,,,15.7,42.6,995.7,45
London,2024-02-26 00:00:00,5.9,2.9,7.7,,,,29.7,61.1,1008.6,83
London,2024-02-27 00:00:00,4.2,1.1,7.1,,,,9.6,24.1,1020.5,98
London,2024-02-28 00:00:00,7.5,3.8,10.7,,,,15.1,37,1017,1
London,2024-02-29 00:00:00,8.9,4.8,10.7,,,,16.7,38.9,1004.7,7
London,2024-03-01 00:00:00,5.3,3.6,7.6,,,,20.4,50,993.7,132
London,2024-03-02 00:00:00,5.2,2.1,7.5,,,,16.6,37,992.2,123
London,2024-03-03 00:00:00,3,-0.7,8,,,,5.7,18.5,1002.7,163
London,2024-03-04 00:00:00,5,-0.1,9.5,,,,14.2,35.2,1008.6,198
London,2024-03-05 00:00:00,6.2,3.8,8.7,,,,8.4,27.8,1012.8,50
London,2024-03-06 00:00:00,5.7,2.7,9.7,,,,7.6,20.4,1021.3,101
London,2024-03-07 00:00:00,6.3,3.2,10.2,,,,15.5,35.2,1020.3,148
London,2024-03-08 00:00:00,6.5,3.9,9.8,,,,19.8,40.8,1007.2,303
London,2024-03-09 00:00:00,9.1,6.8,11.9,,,,17.5,35.2,995.2,102
London,2024-03-10 00:00:00,8,6.9,8.8,,,,9.7,22.2,995.9,0
London,2024-03-11 00:00:00,7.6,6.3,9.7,,,,12.6,29.6,1006.2,4
London,2024-03-12 00:00:00,9.2,6.4,12.1,,,,15.8,33.3,1011.7,0
London,2024-03-13 00:00:00,11.7,10.1,14.1,,,,23.5,48.2,1012.5,21
London,2024-03-14 00:00:00,11.7,9,14.7,,,,22.6,42.6,1006.9,38
London,2024-03-15 00:00:00,11.8,9.4,14.1,,,,23.5,44.5,1005.4,68
London,2024-03-16 00:00:00,9,4.5,12.4,,,,11.3,25.9,1019.4,138
London,2024-03-17 00:00:00,11.6,9.5,14.6,,,,15.4,35.2,1014.9,73
London,2024-03-18 00:00:00,10.5,6.8,14.4,,,,14.7,35.2,1014.7,43
London,2024-03-19 00:00:00,11.6,10.1,13.8,,,,18.1,35.2,1015.4,17
London,2024-03-20 00:00:00,11.9,9.2,15.2,,,,8.5,20.4,1018.2,53
London,2024-03-21 00:00:00,10.6,7.2,14.3,,,,12,31.5,1024.5,98
London,2024-03-22 00:00:00,9.6,5.3,12.1,,,,15.6,27.8,1018,79
London,2024-03-23 00:00:00,6.2,3.3,8.7,,,,22.9,48.2,1012.1,227
London,2024-03-24 00:00:00,7.9,5,11.9,,,,20.8,46.3,1009.9,276
London,2024-03-25 00:00:00,8.1,5,11,,,,14.6,31.5,1000.6,1
London,2024-03-26 00:00:00,9.1,6.9,11.8,,,,11,22.2,987.7,34
London,2024-03-27 00:00:00,7.7,5.4,10.3,,,,20.5,50,981.1,113
London,2024-03-28 00:00:00,8.3,5.6,9.9,,,,31.1,66.7,978,40
London,2024-03-29 00:00:00,9.6,7.4,12.7,,,,24.5,51.8,987.5,143
London,2024-03-30 00:00:00,9.3,4.6,14.5,,,,9.3,24.1,995,304
London,2024-03-31 00:00:00,9.3,5.9,13.1,,,,13.2,31.5,993.7,32
London,2024-04-01 00:00:00,9.6,6.8,12.7,,,,15.4,35.2,994.1,195
London,2024-04-02 00:00:00,10.3,8,13.5,,,,18.1,37,1001.8,52
London,2024-04-03 00:00:00,11.9,10.1,13.9,,,,25.2,53.7,1000.3,95
London,2024-04-04 00:00:00,12.3,10.1,15.1,,,,23.2,46.3,1002.9,82
London,2024-04-05 00:00:00,14.3,12.3,17.1,,,,27.5,55.5,1003.9,190
London,2024-04-06 00:00:00,16,13.1,19.7,,,,27.5,53.7,1003.1,239
London,2024-04-07 00:00:00,13.3,10.4,16.1,,,,32,63,1008,253
London,2024-04-08 00:00:00,12.8,9.3,16.9,,,,16.3,33.3,1004.4,127
London,2024-04-09 00:00:00,9.7,7.3,11.4,,,,31.5,61.1,1006.5,101
London,2024-04-10 00:00:00,9,4,12.2,,,,19.8,44.5,1024.9,63
London,2024-04-11 00:00:00,14.7,12.1,18.8,,,,19.9,37,1028.2,121
London,2024-04-12 00:00:00,14.8,10.5,19.7,,,,22.4,44.5,1028.4,372
London,2024-04-13 00:00:00,14.4,10.1,19.6,,,,19.8,42.6,1022.6,334
London,2024-04-14 00:00:00,10.7,6.9,14.8,,,,13.7,33.3,1022.3,314
London,2024-04-15 00:00:00,8.9,6.7,11.5,,,,29.6,61.1,1009.2,288
London,2024-04-16 00:00:00,8.4,5.5,11.8,,,,22.7,42.6,1012.2,251
London,2024-04-17 00:00:00,7,3.7,10.4,,,,16.2,37,1016.2,273
London,2024-04-18 00:00:00,8,3.4,12.3,,,,14.8,31.5,1021.4,297
London,2024-04-19 00:00:00,10.1,6.5,12.7,,,,21.1,40.8,1017.9,127
London,2024-04-20 00:00:00,6.4,2.1,9.7,,,,16,37,1027.9,201
London,2024-04-21 00:00:00,7,4.2,10,,,,17.2,38.9,1030.1,261
London,2024-04-22 00:00:00,5.6,2.3,8.6,,,,9.4,24.1,1028.6,123
London,2024-04-23 00:00:00,7.2,5.1,10.2,,,,11,33.3,1023.1,71
London,2024-04-24 00:00:00,6.9,4.4,9.5,,,,13.1,31.5,1017,209
London,2024-04-25 00:00:00,6.7,1,10.8,,,,9.6,25.9,1005.8,121
London,2024-04-26 00:00:00,7.4,2.9,11.2,,,,8.2,20.4,1003.6,99
London,2024-04-27 00:00:00,8.5,6.1,11.4,,,,13.8,31.5,1002.9,2
London,2024-04-28 00:00:00,7.8,5.9,9.7,,,,18.6,40.8,1004.6,25
London,2024-04-29 00:00:00,10.3,5.1,14.7,,,,18.9,46.3,1015.1,301
London,2024-04-30 00:00:00,12.9,7.5,17.5,,,,15.8,37,1011.7,431
London,2024-05-01 00:00:00,14.4,9.1,18.8,,,,8.4,22.2,1007.7,106
London,2024-05-02 00:00:00,14.6,10.8,19.5,,,,13.7,33.3,1001.7,49
London,2024-05-03 00:00:00,10.9,9.8,12.2,,,,20.4,38.9,1008.6,2
London,2024-05-04 00:00:00,11.5,5.9,15.7,,,,9.6,22.2,1011.2,271
London,2024-05-05 00:00:00,12.1,6.2,16.7,,,,9.2,25.9,1008.1,239
London,2024-05-06 00:00:00,11.3,7.2,14.4,,,,8.6,25.9,1008.1,0
London,2024-05-07 00:00:00,14.1,9.5,18.8,,,,12.1,27.8,1020.8,384
London,2024-05-08 00:00:00,14,7.6,20.7,,,,6.8,20.4,1028.8,446
London,2024-05-09 00:00:00,15.9,8.7,23,,,,7.1,18.5,1027,476
London,2024-05-10 00:00:00,16.4,8.8,22.9,,,,7.3,25.9,1023.8,394
London,2024-05-11 00:00:00,16.4,9.4,22.9,,,,13,31.5,1021,456
London,2024-05-12 00:00:00,19.1,13.2,25.1,,,,12,27.8,1013.2,406
London,2024-05-13 00:00:00,16.2,12.1,19.4,,,,17.8,40.8,1007.6,162
London,2024-05-14 00:00:00,15.5,14.1,17.1,,,,15.5,31.5,1001.5,5
London,2024-05-15 00:00:00,15.5,12.6,18.9,,,,11.7,25.9,1004.8,229
London,2024-05-16 00:00:00,13.8,9.9,16.7,,,,6.5,18.5,1005.7,29
London,2024-05-17 00:00:00,15.4,9.2,20.7,,,,5.8,18.5,1009.6,279
London,2024-05-18 00:00:00,15.1,11.6,19.4,,,,9.3,24.1,1013.2,34
London,2024-05-19 00:00:00,15.3,9.7,21.3,,,,12.6,29.6,1014.2,445
London,2024-05-20 00:00:00,14.4,8.8,19.6,,,,13.8,29.6,1013.9,454
London,2024-05-21 00:00:00,13.4,9.9,16.9,,,,9.7,22.2,1009.7,1
London,2024-05-22 00:00:00,13.5,12,14.9,,,,16.4,37,1007.4,3
London,2024-05-23 00:00:00,14.1,10.7,17.6,,,,17.3,35.2,1013.3,238
London,2024-05-24 00:00:00,12.8,6.1,17.9,,,,8.3,24.1,1018.6,332
London,2024-05-25 00:00:00,14.4,7.9,19.5,,,,6.2,20.4,1017.3,534
London,2024-05-26 00:00:00,14.9,12.3,17.5,,,,16.6,40.8,1011.9,209
London,2024-05-27 00:00:00,12.9,9.2,15.9,,,,16,37,1015.2,273
London,2024-05-28 00:00:00,13.8,10.3,16.3,,,,19.2,40.8,1012.6,5
London,2024-05-29 00:00:00,15.5,11.8,19.3,,,,17.7,33.3,1008.9,296
London,2024-05-30 00:00:00,13,10.2,15.2,,,,16.2,35.2,1010.5,59
London,2024-05-31 00:00:00,12.8,10.6,15,,,,24,50,1018.4,77
London,2024-06-01 00:00:00,12.6,8.6,16.1,,,,19.9,38.9,1025.1,146
London,2024-06-02 00:00:00,14.7,8,20.5,,,,12.6,27.8,1026.8,494
London,2024-06-03 00:00:00,15.8,11.2,19.5,,,,8.8,22.2,1021.6,102
London,2024-06-04 00:00:00,16.1,12.8,19.3,,,,15.6,40.8,1012.3,163
London,2024-06-05 00:00:00,12.4,7,15.9,,,,12.1,31.5,1014,480
London,2024-06-06 00:00:00,12.5,7,16.8,,,,9.6,25.9,1017.3,333
London,2024-06-07 00:00:00,13.5,6.7,18.4,,,,13.3,37,1018.5,393
London,2024-06-08 00:00:00,13.6,9.1,17.5,,,,13.4,29.6,1013.8,289
London,2024-06-09 00:00:00,12.4,5.2,16.5,,,,11.6,31.5,1013.3,356
London,2024-06-10 00:00:00,11.7,8.8,13.6,,,,17.8,40.8,1011.3,226
London,2024-06-11 00:00:00,10.7,6.1,14.1,,,,10,27.8,1018.3,198
London,2024-06-12 00:00:00,11.9,6.9,15.9,,,,6.9,22.2,1021,292
London,2024-06-13 00:00:00,11.8,6.4,15.3,,,,16.3,40.8,1013.7,136
London,2024-06-14 00:00:00,14.6,12.7,16.8,,,,20.3,42.6,1001.7,205
London,2024-06-15 00:00:00,13.2,9.4,16.7,,,,22.7,53.7,999.5,225
London,2024-06-16 00:00:00,14.8,10.5,19.3,,,,18.8,37,1002.3,328
London,2024-06-17 00:00:00,15.7,9.3,21.4,,,,11.6,27.8,1009.8,519
London,2024-06-18 00:00:00,15.6,11.1,19.5,,,,10.6,27.8,1014.2,310
London,2024-06-19 00:00:00,15.2,11.6,19.1,,,,14.6,31.5,1020.6,331
London,2024-06-20 00:00:00,15.6,7.9,21.8,,,,8.7,22.2,1020.5,621
London,2024-06-21 00:00:00,17.1,10.2,23,,,,13.6,38.9,1014,496
London,2024-06-22 00:00:00,17.4,13.3,22.2,,,,13.1,29.6,1012.5,307
London,2024-06-23 00:00:00,17.3,10.1,22.2,,,,8.8,24.1,1019.2,353
London,2024-06-24 00:00:00,20.4,13.5,25.9,,,,7.6,22.2,1019.3,381
London,2024-06-25 00:00:00,21.5,13.5,28.3,,,,6.7,22.2,1016.2,611
London,2024-06-26 00:00:00,22.1,14.6,28.6,,,,9.2,24.1,1012.4,546
London,2024-06-27 00:00:00,19.3,14.5,23,,,,18.1,48.2,1009.3,501
London,2024-06-28 00:00:00,16.4,10.7,21.7,,,,17.9,37,1015.4,449
London,2024-06-29 00:00:00,16.9,9.4,23.4,,,,7.2,22.2,1014.4,491
London,2024-06-30 00:00:00,16.8,14.4,19.9,,,,12.4,29.6,1012.8,199
London,2024-07-01 00:00:00,15.6,10.9,19.3,,,,12.8,31.5,1017.6,140
London,2024-07-02 00:00:00,15.5,13.3,18.1,,,,13.3,29.6,1017.9,114
London,2024-07-03 00:00:00,14.9,11.5,17.9,,,,13.9,37,1009.4,29
London,2024-07-04 00:00:00,15.6,11,19.9,,,,20.4,46.3,1009.2,497
London,2024-07-05 00:00:00,15.4,12.2,18.6,,,,16.4,35.2,1006.6,14
London,2024-07-06 00:00:00,14.4,10.9,16.1,,,,22.2,48.2,1002.4,284
London,2024-07-07 00:00:00,13.4,9,16.8,,,,15.3,38.9,1009.8,194
London,2024-07-08 00:00:00,14.3,8.9,18.3,,,,10.2,24.1,1014.7,140
London,2024-07-09 00:00:00,16.9,14.8,18.8,,,,16.1,31.5,1010.5,1
London,2024-07-10 00:00:00,17.8,14.8,21,,,,20.6,46.3,1012.2,272
London,2024-07-11 00:00:00,16.6,11.3,21.1,,,,11.8,25.9,1017.3,382
London,2024-07-12 00:00:00,14.4,13,16.2,,,,13.2,29.6,1017.1,8
London,2024-07-13 00:00:00,14.4,10.8,17.9,,,,10,25.9,1014.2,75
London,2024-07-14 00:00:00,16.1,10.5,21,,,,10.6,29.6,1012.3,378
London,2024-07-15 00:00:00,16,9.8,20.3,,,,9.3,25.9,1008.7,76
London,2024-07-16 00:00:00,17.1,13.7,20.1,,,,14.5,31.5,1009.3,81
London,2024-07-17 00:00:00,17.8,12.1,22.5,,,,8.5,22.2,1019.9,364
London,2024-07-18 00:00:00,19.6,12.3,26.4,,,,9.6,25.9,1020.7,409
London,2024-07-19 00:00:00,23,15.3,29.8,,,,10.4,29.6,1016.4,564
London,2024-07-20 00:00:00,20.1,15.8,23.5,,,,13.2,31.5,1008.7,102
London,2024-07-21 00:00:00,19.2,16.4,22.8,,,,12,27.8,1010.3,311
London,2024-07-22 00:00:00,18.4,12.3,23.4,,,,19.1,46.3,1014.7,176
London,2024-07-23 00:00:00,19.3,16.6,23.2,,,,13.1,29.6,1017.7,216
London,2024-07-24 00:00:00,18.7,13,23.6,,,,12.4,35.2,1020.5,264
London,2024-07-25 00:00:00,18.2,15.7,20.4,,,,18.5,38.9,1012.2,0
London,2024-07-26 00:00:00,17.7,12.8,22,,,,13.8,31.5,1011,312
London,2024-07-27 00:00:00,16.8,11.5,21.7,,,,9.3,27.8,1014.9,430
London,2024-07-28 00:00:00,18.6,10.7,25.1,,,,7.2,22.2,1024.5,621
London,2024-07-29 00:00:00,21,12.8,27.9,,,,10,24.1,1021.4,683
London,2024-07-30 00:00:00,22.3,14.8,29.1,,,,9.3,24.1,1016.9,553
London,2024-07-31 00:00:00,22,16.9,27.5,,,,12.9,29.6,1014.8,441
London,2024-08-01 00:00:00,20.5,16.8,24.8,,,,8,20.4,1013,183
London,2024-08-02 00:00:00,21.3,16.3,26.8,,,,11.4,35.2,1011.9,315
London,2024-08-03 00:00:00,19.6,16.4,22.7,,,,14.9,33.3,1011.4,177
London,2024-08-04 00:00:00,16.8,11.9,21.6,,,,10.3,27.8,1015.2,143
London,2024-08-05 00:00:00,18.8,13.4,24.1,,,,15.8,37,1012.7,250
London,2024-08-06 00:00:00,19.1,15.8,21.5,,,,14.5,33.3,1009.5,107
London,2024-08-07 00:00:00,17,11.4,21.5,,,,15.1,40.8,1012.3,267
London,2024-08-08 00:00:00,17,11.9,19.9,,,,20.5,50,1014.1,125
London,2024-08-09 00:00:00,20.4,16.1,24.4,,,,22.4,40.8,1013.9,466
London,2024-08-10 00:00:00,18.5,13.1,23.9,,,,15.1,37,1019.4,137
London,2024-08-11 00:00:00,21.3,15.3,27.5,,,,10.8,29.6,1019.8,322
London,2024-08-12 00:00:00,24.8,18.8,32.1,,,,16.6,37,1009.2,540
London,2024-08-13 00:00:00,19.4,13.7,25.4,,,,13.1,35.2,1009.7,553
London,2024-08-14 00:00:00,19.6,15.7,24,,,,8.3,25.9,1013.1,126
London,2024-08-15 00:00:00,18.5,13.5,22.3,,,,20.3,53.7,1014.8,173
London,2024-08-16 00:00:00,19.1,15.4,23,,,,11.2,29.6,1014.7,590
London,2024-08-17 00:00:00,16.8,11.3,22.6,,,,9.2,22.2,1013.7,623
London,2024-08-18 00:00:00,17.5,11.7,23.3,,,,11.7,31.5,1014.2,526
London,2024-08-19 00:00:00,16.6,10.6,21.3,,,,15.4,44.5,1015.6,272
London,2024-08-20 00:00:00,18.6,13.6,22,,,,20.6,42.6,1009.9,331
London,2024-08-21 00:00:00,15.5,10.3,19.8,,,,19.5,44.5,1016.7,300
London,2024-08-22 00:00:00,17.2,15,19.5,,,,27.3,53.7,1007.5,12
London,2024-08-23 00:00:00,18.6,15.3,21.8,,,,24.9,48.2,1004.1,373
London,2024-08-24 00:00:00,15,12.1,16.6,,,,12,31.5,1005.6,60
London,2024-08-25 00:00:00,14.5,8.8,19.4,,,,20.4,48.2,1017.7,314
London,2024-08-26 00:00:00,17.4,13.7,22,,,,18.4,37,1019,264
London,2024-08-27 00:00:00,18.9,14.4,24.3,,,,14.7,35.2,1017.8,333
London,2024-08-28 00:00:00,20.2,14.8,26,,,,12.3,29.6,1013.1,381
London,2024-08-29 00:00:00,17.6,14.4,21.2,,,,14.1,35.2,1015.6,248
London,2024-08-30 00:00:00,15.6,11.4,19.9,,,,12.4,33.3,1020.5,244
London,2024-08-31 00:00:00,16.7,12.3,21.6,,,,13.3,33.3,1022.7,318
London,2024-09-01 00:00:00,17.8,13.2,22.7,,,,13.1,29.6,1024.4,309
London,2024-09-02 00:00:00,17.5,13.4,22.4,,,,12.7,27.8,1022.7,302
London,2024-09-03 00:00:00,17.1,13.2,21.7,,,,12.5,27.8,1022.5,332
London,2024-09-04 00:00:00,15,11.3,18.4,,,,8.8,24.1,1018,177
London,2024-09-05 00:00:00,15.8,12.9,19.5,,,,17.2,46.3,1012.9,1
London,2024-09-06 00:00:00,18.1,16.1,21.2,,,,9,24.1,1010.1,34
London,2024-09-07 00:00:00,17.1,12.4,21.6,,,,6.3,18.5,1009.7,111
London,2024-09-08 00:00:00,16.4,13.7,18.8,,,,9.8,25.9,1004.2,151
London,2024-09-09 00:00:00,14.8,12,16.4,,,,16.6,35.2,1009.3,70
London,2024-09-10 00:00:00,13.6,10.1,17.9,,,,19.1,48.2,1009.3,20
London,2024-09-11 00:00:00,10.6,7.3,14.1,,,,19,40.8,1009.3,380
London,2024-09-12 00:00:00,9.2,5.8,12.9,,,,12.9,29.6,1016.2,273
London,2024-09-13 00:00:00,9.7,4,15.3,,,,8.1,22.2,1027.9,453
London,2024-09-14 00:00:00,11.3,3.9,18.3,,,,8.3,27.8,1030.6,380
London,2024-09-15 00:00:00,13.4,7.5,18.7,,,,9.6,29.6,1027.4,327
London,2024-09-16 00:00:00,14.6,11.5,19,,,,10.8,27.8,1028.2,441
London,2024-09-17 00:00:00,13.7,8,19.4,,,,13.7,37,1030.7,388
London,2024-09-18 00:00:00,16.8,12.2,22.3,,,,17.5,40.8,1028,367
London,2024-09-19 00:00:00,18,13.5,23.7,,,,17.5,37,1024.7,444
London,2024-09-20 00:00:00,17.5,14.9,21.6,,,,15.9,35.2,1021,242
London,2024-09-21 00:00:00,18.1,14.2,23.2,,,,12.4,25.9,1017.5,295
London,2024-09-22 00:00:00,17.2,15.5,19.7,,,,10.6,24.1,1012.2,48
London,2024-09-23 00:00:00,15.4,14.2,17.2,,,,15.4,40.8,1004.5,67
London,2024-09-24 00:00:00,14.3,11.4,16.5,,,,13.6,31.5,1003.2,93
London,2024-09-25 00:00:00,12.6,9.5,15.4,,,,10.6,29.6,999.3,82
London,2024-09-26 00:00:00,13.9,11.8,16.4,,,,17,40.8,987.1,171
London,2024-09-27 00:00:00,10.5,6.7,12.4,,,,20.8,44.5,1000.3,100
London,2024-09-28 00:00:00,8.2,3.5,13.5,,,,8.4,25.9,1023,385
London,2024-09-29 00:00:00,9.9,5.6,13.8,,,,17,44.5,1020.4,128
London,2024-09-30 00:00:00,13.9,11.7,15.5,,,,26.8,51.8,1002.5,30
London,2024-10-01 00:00:00,12.4,10.6,13.8,,,,23.6,46.3,1007.3,76
London,2024-10-02 00:00:00,13.4,10.6,15.5,,,,18.4,38.9,1013.3,116
London,2024-10-03 00:00:00,10.9,7.6,15.1,,,,10.7,27.8,1021.2,273
London,2024-10-04 00:00:00,9.6,3.8,15.6,,,,6.1,18.5,1021.3,319
London,2024-10-05 00:00:00,11,6.2,15.8,,,,11.9,33.3,1015.3,269
London,2024-10-06 00:00:00,12.9,11,14.9,,,,16.8,33.3,1001,17
London,2024-10-07 00:00:00,14,11.2,16.9,,,,14.4,31.5,997.7,183
London,2024-10-08 00:00:00,14,11.9,16.1,,,,16.5,38.9,992.9,143
London,2024-10-09 00:00:00,13.6,12.2,15.8,,,,16.4,33.3,987.7,130
London,2024-10-10 00:00:00,9.2,3.6,12.5,,,,14.2,33.3,1004.5,184
London,2024-10-11 00:00:00,5.8,0.1,11.5,,,,4.1,14.8,1016.3,455
London,2024-10-12 00:00:00,9.2,6,12.9,,,,12.6,31.5,1008.8,88
London,2024-10-13 00:00:00,6.7,3.8,9.9,,,,9.9,29.6,1017.5,168
London,2024-10-14 00:00:00,9.2,6.2,11.9,,,,12.8,31.5,1015.4,25
London,2024-10-15 00:00:00,12.7,9.3,15.9,,,,12.7,31.5,1014,10
London,2024-10-16 00:00:00,17.4,15.2,20.3,,,,17.9,35.2,1002.8,38
London,2024-10-17 00:00:00,14.8,10.6,17.1,,,,11.5,29.6,1009,178
London,2024-10-18 00:00:00,11,7.6,14.9,,,,9.2,29.6,1014.3,219
London,2024-10-19 00:00:00,13.6,9.8,16.5,,,,13.1,29.6,1011.1,173
London,2024-10-20 00:00:00,13.4,10.5,16.3,,,,22.9,53.7,1011.3,4
London,2024-10-21 00:00:00,11.5,9.3,13.3,,,,12.3,35.2,1020.4,49
London,2024-10-22 00:00:00,10.6,7.5,15.3,,,,10.5,31.5,1027.8,195
London,2024-10-23 00:00:00,11.5,8.7,15.4,,,,10,29.6,1031.1,120
London,2024-10-24 00:00:00,12.3,8.9,16.3,,,,13.7,31.5,1020.2,319
London,2024-10-25 00:00:00,13.7,10.9,16.5,,,,10.6,25.9,1013.6,2
London,2024-10-26 00:00:00,11,8.2,14.6,,,,4.8,16.7,1016.2,30
London,2024-10-27 00:00:00,9.5,6.2,13.5,,,,5.8,22.2,1021.6,378
London,2024-10-28 00:00:00,12.7,10.1,14.7,,,,16.5,35.2,1021.8,9
London,2024-10-29 00:00:00,13,10.2,15,,,,8.2,22.2,1024.4,41
London,2024-10-30 00:00:00,10.4,7.5,13,,,,5.2,16.7,1028.9,81
London,2024-10-31 00:00:00,10.4,7.6,13.2,,,,4.4,14.8,1027.4,60
London,2024-11-01 00:00:00,10.2,7.4,12.4,,,,7.6,20.4,1025.7,135
London,2024-11-02 00:00:00,11.5,10,13.5,,,,8.9,22.2,1030.1,25
London,2024-11-03 00:00:00,10.9,9.8,12.4,,,,8.7,22.2,1028.6,47
London,2024-11-04 00:00:00,9.9,8.3,11.7,,,,7.7,18.5,1025.6,88
London,2024-11-05 00:00:00,9.6,6.9,12.5,,,,5.7,14.8,1023.4,112
London,2024-11-06 00:00:00,10.2,9.5,11.2,,,,4.9,14.8,1030.5,16
London,2024-11-07 00:00:00,10,9.1,11.3,,,,8.2,22.2,1030.7,23
London,2024-11-08 00:00:00,7.9,7,9,,,,8.5,20.4,1025.9,33
London,2024-11-09 00:00:00,6.7,5.6,8.4,,,,5.2,14.8,1024.5,37
London,2024-11-10 00:00:00,7.6,3.9,10.4,,,,7.2,18.5,1028.1,18
London,2024-11-11 00:00:00,8.1,5.7,9.9,,,,12.6,27.8,1034.7,177
London,2024-11-12 00:00:00,7.3,4.9,9.8,,,,17.6,37,1035.6,124
London,2024-11-13 00:00:00,7.5,5.9,10,,,,9.8,24.1,1035.1,140
